Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time
LAT,44.0,87.99,HARD,29.0,2.0,28.18,30.063,29.747
LAT,45.0,87.452,HARD,30.0,2.0,28.269,30.087,29.096
LAT,46.0,87.87,HARD,31.0,2.0,28.319,30.498,29.053
LAT,49.0,95.047,SOFT,2.0,3.0,29.856,31.833,33.358
RUS,2.0,86.724,SOFT,2.0,1.0,28.261,29.773,28.69
RUS,3.0,86.432,SOFT,3.0,1.0,28.082,29.671,28.679
RUS,4.0,86.143,SOFT,4.0,1.0,28.095,29.483,28.565
RUS,5.0,86.878,SOFT,5.0,1.0,28.594,29.684,28.6
RUS,6.0,85.761,SOFT,6.0,1.0,27.876,29.456,28.429
RUS,7.0,86.255,SOFT,7.0,1.0,28.038,29.65,28.567
RUS,8.0,86.273,SOFT,8.0,1.0,28.05,29.637,28.586
RUS,9.0,86.404,SOFT,9.0,1.0,28.104,29.722,28.578
RUS,10.0,86.169,SOFT,10.0,1.0,28.031,29.633,28.505
RUS,11.0,86.551,SOFT,11.0,1.0,28.158,29.797,28.596
RUS,13.0,88.268,SOFT,13.0,1.0,30.019,29.717,28.532
RUS,14.0,86.289,SOFT,14.0,1.0,28.084,29.654,28.551
RUS,15.0,86.302,SOFT,15.0,1.0,28.043,29.706,28.553
RUS,16.0,86.396,SOFT,16.0,1.0,28.144,29.713,28.539
RUS,17.0,86.234,SOFT,17.0,1.0,28.059,29.746,28.429
RUS,18.0,86.412,SOFT,18.0,1.0,28.134,29.777,28.501
RUS,19.0,86.452,SOFT,19.0,1.0,28.132,29.828,28.492
RUS,20.0,86.537,SOFT,20.0,1.0,28.159,29.831,28.547
RUS,21.0,86.491,SOFT,21.0,1.0,28.131,29.844,28.516
RUS,22.0,86.714,SOFT,22.0,1.0,28.127,29.881,28.706
RUS,23.0,90.661,SOFT,23.0,1.0,28.059,29.802,32.8
RUS,25.0,85.678,HARD,2.0,2.0,28.052,29.409,28.217
RUS,26.0,85.593,HARD,3.0,2.0,28.115,29.274,28.204
RUS,27.0,85.917,HARD,4.0,2.0,28.242,29.381,28.294
RUS,28.0,85.792,HARD,5.0,2.0,27.957,29.447,28.388
RUS,29.0,86.159,HARD,6.0,2.0,28.066,29.63,28.463
RUS,30.0,86.14,HARD,7.0,2.0,28.12,29.582,28.438
RUS,31.0,85.938,HARD,8.0,2.0,28.19,29.524,28.224
RUS,32.0,86.041,HARD,9.0,2.0,28.27,29.451,28.32
RUS,33.0,85.957,HARD,10.0,2.0,28.177,29.415,28.365
RUS,34.0,86.087,HARD,11.0,2.0,28.001,29.569,28.517
RUS,35.0,85.714,HARD,12.0,2.0,28.108,29.322,28.284
RUS,36.0,85.893,HARD,13.0,2.0,28.083,29.477,28.333
RUS,37.0,85.985,HARD,14.0,2.0,28.158,29.467,28.36
RUS,38.0,85.645,HARD,15.0,2.0,28.066,29.331,28.248
RUS,39.0,85.652,HARD,16.0,2.0,28.008,29.469,28.175
RUS,40.0,85.288,HARD,17.0,2.0,27.985,29.228,28.075
RUS,41.0,85.366,HARD,18.0,2.0,27.897,29.24,28.229
RUS,42.0,85.431,HARD,19.0,2.0,27.851,29.353,28.227
RUS,43.0,85.509,HARD,20.0,2.0,27.957,29.268,28.284
RUS,44.0,86.052,HARD,21.0,2.0,28.192,29.411,28.449
RUS,45.0,86.052,HARD,22.0,2.0,28.386,29.277,28.389
RUS,46.0,85.833,HARD,23.0,2.0,28.076,29.496,28.261
RUS,47.0,92.39,HARD,24.0,2.0,28.082,29.705,34.603
RUS,51.0,93.77,SOFT,7.0,3.0,29.964,33.979,29.827
RUS,52.0,88.695,SOFT,8.0,3.0,28.547,30.285,29.863
BOT,2.0,89.846,MEDIUM,2.0,1.0,28.789,31.268,29.789
BOT,3.0,89.643,MEDIUM,3.0,1.0,29.252,30.893,29.498
BOT,4.0,88.362,MEDIUM,4.0,1.0,28.406,30.678,29.278
BOT,5.0,87.56,MEDIUM,5.0,1.0,28.278,30.291,28.991
BOT,6.0,87.704,MEDIUM,6.0,1.0,28.324,30.129,29.251
BOT,7.0,88.065,MEDIUM,7.0,1.0,28.257,30.343,29.465
BOT,8.0,88.043,MEDIUM,8.0,1.0,28.102,30.359,29.582
BOT,9.0,88.987,MEDIUM,9.0,1.0,28.154,31.154,29.679
BOT,10.0,87.942,MEDIUM,10.0,1.0,28.117,30.383,29.442
BOT,11.0,88.315,MEDIUM,11.0,1.0,28.284,30.421,29.61
BOT,13.0,87.509,MEDIUM,13.0,1.0,28.129,30.105,29.275
BOT,14.0,87.992,MEDIUM,14.0,1.0,28.335,30.251,29.406
BOT,15.0,88.072,MEDIUM,15.0,1.0,28.172,30.438,29.462
BOT,16.0,88.411,MEDIUM,16.0,1.0,28.304,30.674,29.433
BOT,17.0,87.57,MEDIUM,17.0,1.0,28.167,30.211,29.192
BOT,18.0,87.434,MEDIUM,18.0,1.0,28.039,30.276,29.119
BOT,19.0,87.491,MEDIUM,19.0,1.0,28.256,30.15,29.085
BOT,20.0,87.637,MEDIUM,20.0,1.0,28.311,30.185,29.141
BOT,21.0,87.669,MEDIUM,21.0,1.0,28.248,30.127,29.294
BOT,22.0,88.688,MEDIUM,22.0,1.0,28.726,30.746,29.216
BOT,23.0,87.671,MEDIUM,23.0,1.0,28.21,30.29,29.171
BOT,24.0,87.827,MEDIUM,24.0,1.0,28.36,30.245,29.222
BOT,25.0,87.549,MEDIUM,25.0,1.0,28.173,30.206,29.17
BOT,26.0,87.771,MEDIUM,26.0,1.0,28.153,30.348,29.27
BOT,27.0,87.813,MEDIUM,27.0,1.0,28.304,30.335,29.174
BOT,28.0,87.648,MEDIUM,28.0,1.0,28.252,30.138,29.258
BOT,29.0,88.377,MEDIUM,29.0,1.0,28.313,30.742,29.322
BOT,30.0,87.303,MEDIUM,30.0,1.0,28.19,30.162,28.951
BOT,31.0,87.602,MEDIUM,31.0,1.0,28.202,30.368,29.032
BOT,32.0,87.322,MEDIUM,32.0,1.0,28.137,30.262,28.923
BOT,33.0,87.182,MEDIUM,33.0,1.0,28.066,30.087,29.029
BOT,34.0,86.993,MEDIUM,34.0,1.0,28.081,30.02,28.892
BOT,35.0,91.014,MEDIUM,35.0,1.0,28.108,30.096,32.81
BOT,37.0,86.481,SOFT,2.0,2.0,27.624,30.001,28.856
BOT,38.0,86.105,SOFT,3.0,2.0,27.888,29.555,28.662
BOT,39.0,86.123,SOFT,4.0,2.0,27.972,29.463,28.688
BOT,40.0,86.104,SOFT,5.0,2.0,27.898,29.495,28.711
BOT,41.0,86.356,SOFT,6.0,2.0,27.936,29.691,28.729
BOT,42.0,86.197,SOFT,7.0,2.0,27.991,29.471,28.735
BOT,43.0,86.25,SOFT,8.0,2.0,28.004,29.569,28.677
BOT,44.0,86.062,SOFT,9.0,2.0,27.951,29.521,28.59
BOT,45.0,85.706,SOFT,10.0,2.0,27.804,29.416,28.486
BOT,46.0,86.749,SOFT,11.0,2.0,27.881,30.123,28.745
