Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time
ALO,2.0,81.792,SOFT,5.0,1.0,24.555,32.843,24.394
ALO,3.0,81.574,SOFT,6.0,1.0,24.432,32.815,24.327
ALO,4.0,80.717,SOFT,7.0,1.0,24.048,32.479,24.19
ALO,5.0,81.289,SOFT,8.0,1.0,24.196,32.523,24.57
ALO,6.0,81.631,SOFT,9.0,1.0,24.361,32.951,24.319
ALO,7.0,82.087,SOFT,10.0,1.0,24.843,32.697,24.547
ALO,8.0,81.776,SOFT,11.0,1.0,24.429,32.79,24.557
ALO,9.0,81.35,SOFT,12.0,1.0,24.166,32.576,24.608
ALO,10.0,81.34,SOFT,13.0,1.0,24.267,32.525,24.548
ALO,11.0,81.575,SOFT,14.0,1.0,24.317,32.71,24.548
ALO,12.0,81.291,SOFT,15.0,1.0,24.112,32.539,24.64
ALO,13.0,81.325,SOFT,16.0,1.0,24.058,32.684,24.583
ALO,14.0,80.876,SOFT,17.0,1.0,23.756,32.577,24.543
ALO,15.0,81.169,SOFT,18.0,1.0,24.103,32.474,24.592
ALO,16.0,81.15,SOFT,19.0,1.0,24.067,32.515,24.568
ALO,17.0,81.193,SOFT,20.0,1.0,24.06,32.538,24.595
ALO,18.0,81.147,SOFT,21.0,1.0,24.087,32.56,24.5
ALO,19.0,84.968,SOFT,22.0,1.0,24.09,32.594,28.284
ALO,21.0,80.375,SOFT,5.0,2.0,23.481,32.41,24.484
ALO,22.0,80.954,SOFT,6.0,2.0,24.366,32.432,24.156
ALO,23.0,80.987,SOFT,7.0,2.0,24.44,32.316,24.231
ALO,24.0,80.813,SOFT,8.0,2.0,24.258,32.416,24.139
ALO,25.0,80.32,SOFT,9.0,2.0,24.01,32.131,24.179
ALO,26.0,80.367,SOFT,10.0,2.0,23.942,32.128,24.297
ALO,27.0,80.318,SOFT,11.0,2.0,23.941,32.113,24.264
ALO,28.0,80.404,SOFT,12.0,2.0,23.943,32.307,24.154
ALO,29.0,80.239,SOFT,13.0,2.0,23.899,32.142,24.198
ALO,30.0,80.916,SOFT,14.0,2.0,24.059,32.459,24.398
ALO,31.0,80.892,SOFT,15.0,2.0,24.17,32.481,24.241
ALO,32.0,80.379,SOFT,16.0,2.0,23.896,32.194,24.289
ALO,33.0,80.614,SOFT,17.0,2.0,23.936,32.294,24.384
ALO,34.0,80.634,SOFT,18.0,2.0,23.91,32.355,24.369
ALO,35.0,80.435,SOFT,19.0,2.0,24.012,32.145,24.278
ALO,36.0,80.323,SOFT,20.0,2.0,23.921,32.143,24.259
ALO,37.0,80.247,SOFT,21.0,2.0,23.874,32.18,24.193
ALO,38.0,80.074,SOFT,22.0,2.0,23.827,32.114,24.133
ALO,39.0,79.851,SOFT,23.0,2.0,23.825,31.853,24.173
ALO,40.0,79.832,SOFT,24.0,2.0,23.671,31.99,24.171
ALO,41.0,79.84,SOFT,25.0,2.0,23.775,31.928,24.137
ALO,42.0,79.9,SOFT,26.0,2.0,23.739,32.039,24.122
ALO,43.0,80.13,SOFT,27.0,2.0,23.772,32.173,24.185
ALO,44.0,83.902,SOFT,28.0,2.0,23.787,32.143,27.972
ALO,46.0,78.442,HARD,2.0,3.0,23.517,31.32,23.605
ALO,47.0,78.321,HARD,3.0,3.0,23.278,31.64,23.403
ALO,48.0,78.237,HARD,4.0,3.0,22.929,31.621,23.687
ALO,49.0,78.083,HARD,5.0,3.0,22.892,31.537,23.654
ALO,50.0,78.935,HARD,6.0,3.0,23.266,31.894,23.775
ALO,51.0,78.833,HARD,7.0,3.0,23.225,31.846,23.762
ALO,52.0,78.543,HARD,8.0,3.0,23.266,31.566,23.711
ALO,53.0,79.225,HARD,9.0,3.0,23.47,31.901,23.854
ALO,54.0,78.536,HARD,10.0,3.0,23.309,31.44,23.787
ALO,55.0,78.584,HARD,11.0,3.0,23.268,31.608,23.708
ALO,56.0,78.749,HARD,12.0,3.0,23.382,31.657,23.71
ALO,57.0,78.77,HARD,13.0,3.0,23.408,31.667,23.695
ALO,58.0,78.861,HARD,14.0,3.0,23.332,31.646,23.883
ALO,59.0,78.87,HARD,15.0,3.0,23.305,31.779,23.786
ALO,60.0,79.111,HARD,16.0,3.0,23.378,31.832,23.901
ALO,61.0,79.624,HARD,17.0,3.0,23.485,31.941,24.198
ALO,62.0,79.445,HARD,18.0,3.0,23.786,32.005,23.654
ALO,63.0,78.532,HARD,19.0,3.0,23.266,31.514,23.752
ALO,64.0,79.229,HARD,20.0,3.0,23.518,31.848,23.863
ALO,65.0,78.845,HARD,21.0,3.0,23.239,31.797,23.809
ALO,66.0,79.481,HARD,22.0,3.0,23.319,31.94,24.222
OCO,2.0,82.0,SOFT,5.0,1.0,24.349,33.017,24.634
OCO,3.0,81.445,SOFT,6.0,1.0,24.292,32.571,24.582
OCO,4.0,80.939,SOFT,7.0,1.0,24.127,32.506,24.306
OCO,5.0,80.792,SOFT,8.0,1.0,24.138,32.285,24.369
OCO,6.0,81.314,SOFT,9.0,1.0,24.157,32.646,24.511
OCO,7.0,80.963,SOFT,10.0,1.0,24.103,32.473,24.387
OCO,8.0,81.397,SOFT,11.0,1.0,24.179,32.645,24.573
OCO,9.0,81.378,SOFT,12.0,1.0,24.225,32.719,24.434
OCO,10.0,81.475,SOFT,13.0,1.0,24.321,32.692,24.462
OCO,11.0,82.763,SOFT,14.0,1.0,25.129,33.017,24.617
OCO,12.0,81.696,SOFT,15.0,1.0,24.268,32.832,24.596
OCO,13.0,85.472,SOFT,16.0,1.0,24.153,32.754,28.565
OCO,15.0,80.523,MEDIUM,2.0,2.0,24.164,32.231,24.128
OCO,16.0,80.865,MEDIUM,3.0,2.0,24.046,32.455,24.364
OCO,17.0,80.556,MEDIUM,4.0,2.0,24.128,32.348,24.08
OCO,18.0,80.376,MEDIUM,5.0,2.0,23.874,32.288,24.214
OCO,19.0,80.395,MEDIUM,6.0,2.0,23.813,32.37,24.212
OCO,20.0,80.623,MEDIUM,7.0,2.0,23.905,32.24,24.478
OCO,21.0,80.646,MEDIUM,8.0,2.0,23.956,32.392,24.298
OCO,22.0,80.239,MEDIUM,9.0,2.0,23.822,32.282,24.135
OCO,23.0,80.539,MEDIUM,10.0,2.0,24.026,32.326,24.187
OCO,24.0,80.636,MEDIUM,11.0,2.0,24.072,32.346,24.218
OCO,25.0,80.534,MEDIUM,12.0,2.0,23.942,32.377,24.215
OCO,26.0,81.411,MEDIUM,13.0,2.0,24.486,32.645,24.28
OCO,27.0,80.39,MEDIUM,14.0,2.0,23.85,32.308,24.232
OCO,28.0,80.318,MEDIUM,15.0,2.0,23.717,32.412,24.189
OCO,29.0,80.341,MEDIUM,16.0,2.0,23.841,32.318,24.182
OCO,30.0,80.313,MEDIUM,17.0,2.0,23.822,32.296,24.195
OCO,31.0,80.502,MEDIUM,18.0,2.0,23.777,32.455,24.27
OCO,32.0,80.543,MEDIUM,19.0,2.0,23.822,32.419,24.302
OCO,33.0,80.82,MEDIUM,20.0,2.0,23.895,32.644,24.281
OCO,34.0,81.516,MEDIUM,21.0,2.0,24.431,32.74,24.345
OCO,35.0,84.355,MEDIUM,22.0,2.0,23.739,32.348,28.268
OCO,37.0,79.679,HARD,2.0,3.0,23.684,32.065,23.93
OCO,38.0,79.027,HARD,3.0,3.0,23.582,31.744,23.701
OCO,39.0,79.368,HARD,4.0,3.0,23.304,32.153,23.911
OCO,40.0,79.729,HARD,5.0,3.0,23.835,31.941,23.953
OCO,41.0,79.703,HARD,6.0,3.0,23.823,31.963,23.917
OCO,42.0,79.696,HARD,7.0,3.0,23.662,32.134,23.9
OCO,43.0,79.7,HARD,8.0,3.0,23.696,32.015,23.989
OCO,44.0,79.862,HARD,9.0,3.0,23.688,32.01,24.164
OCO,45.0,79.843,HARD,10.0,3.0,23.86,31.912,24.071
OCO,46.0,79.654,HARD,11.0,3.0,23.627,32.068,23.959
OCO,47.0,79.669,HARD,12.0,3.0,23.627,32.085,23.957
OCO,48.0,79.618,HARD,13.0,3.0,23.639,32.047,23.932
OCO,49.0,78.965,HARD,14.0,3.0,23.401,31.732,23.832
OCO,50.0,79.163,HARD,15.0,3.0,23.292,31.996,23.875
OCO,51.0,81.212,HARD,16.0,3.0,24.402,32.576,24.234
OCO,52.0,79.213,HARD,17.0,3.0,23.381,31.951,23.881
OCO,53.0,79.177,HARD,18.0,3.0,23.445,31.886,23.846
OCO,54.0,78.946,HARD,19.0,3.0,23.332,31.793,23.821
OCO,55.0,79.057,HARD,20.0,3.0,23.323,31.831,23.903
OCO,56.0,79.097,HARD,21.0,3.0,23.406,31.891,23.8
OCO,57.0,79.365,HARD,22.0,3.0,23.369,32.012,23.984
OCO,58.0,79.207,HARD,23.0,3.0,23.351,31.971,23.885
OCO,59.0,79.189,HARD,24.0,3.0,23.46,31.879,23.85
OCO,60.0,78.97,HARD,25.0,3.0,23.338,31.856,23.776
OCO,61.0,79.175,HARD,26.0,3.0,23.328,31.913,23.934
OCO,62.0,79.057,HARD,27.0,3.0,23.349,31.881,23.827
OCO,63.0,79.174,HARD,28.0,3.0,23.369,31.889,23.916
OCO,64.0,79.228,HARD,29.0,3.0,23.449,31.822,23.957
OCO,65.0,79.174,HARD,30.0,3.0,23.449,31.82,23.905
OCO,66.0,79.455,HARD,31.0,3.0,23.424,31.942,24.089
ZHO,2.0,81.832,SOFT,2.0,1.0,24.262,33.023,24.547
ZHO,3.0,81.997,SOFT,3.0,1.0,24.465,32.973,24.559
ZHO,4.0,81.232,SOFT,4.0,1.0,23.709,33.029,24.494
ZHO,5.0,80.397,SOFT,5.0,1.0,23.71,32.441,24.246
ZHO,6.0,81.514,SOFT,6.0,1.0,23.902,32.861,24.751
ZHO,7.0,81.494,SOFT,7.0,1.0,23.947,32.874,24.673
ZHO,8.0,81.705,SOFT,8.0,1.0,24.131,32.871,24.703
ZHO,9.0,86.163,SOFT,9.0,1.0,24.633,32.85,28.68
ZHO,11.0,81.174,HARD,2.0,2.0,24.683,32.41,24.081
ZHO,12.0,79.955,HARD,3.0,2.0,23.637,32.255,24.063
ZHO,13.0,79.948,HARD,4.0,2.0,23.618,32.359,23.971
ZHO,14.0,82.523,HARD,5.0,2.0,24.72,33.377,24.426
ZHO,15.0,81.185,HARD,6.0,2.0,23.924,32.842,24.419
ZHO,16.0,80.906,HARD,7.0,2.0,23.997,32.489,24.42
ZHO,17.0,80.815,HARD,8.0,2.0,23.707,32.618,24.49
ZHO,18.0,80.568,HARD,9.0,2.0,23.743,32.468,24.357
ZHO,19.0,80.49,HARD,10.0,2.0,23.882,32.398,24.21
ZHO,20.0,80.479,HARD,11.0,2.0,24.017,32.207,24.255
ZHO,21.0,81.619,HARD,12.0,2.0,24.4,32.698,24.521
ZHO,22.0,81.227,HARD,13.0,2.0,23.867,32.68,24.68
ZHO,23.0,81.493,HARD,14.0,2.0,24.123,32.843,24.527
ZHO,24.0,81.399,HARD,15.0,2.0,24.216,32.618,24.565
ZHO,25.0,81.114,HARD,16.0,2.0,24.132,32.47,24.512
ZHO,26.0,80.895,HARD,17.0,2.0,24.251,32.342,24.302
ZHO,27.0,80.55,HARD,18.0,2.0,23.926,32.347,24.277
ZHO,28.0,80.946,HARD,19.0,2.0,24.051,32.569,24.326
ZHO,29.0,80.508,HARD,20.0,2.0,23.936,32.388,24.184
ZHO,30.0,80.405,HARD,21.0,2.0,23.877,32.195,24.333
ZHO,31.0,80.673,HARD,22.0,2.0,23.968,32.383,24.322
ZHO,32.0,80.679,HARD,23.0,2.0,24.017,32.453,24.209
ZHO,33.0,80.782,HARD,24.0,2.0,24.015,32.429,24.338
ZHO,34.0,80.446,HARD,25.0,2.0,23.871,32.42,24.155
ZHO,35.0,80.371,HARD,26.0,2.0,23.817,32.196,24.358
ZHO,36.0,84.35,HARD,27.0,2.0,23.901,32.267,28.182
ZHO,38.0,78.753,HARD,2.0,3.0,23.734,31.461,23.558
ZHO,39.0,78.982,HARD,3.0,3.0,23.549,31.714,23.719
ZHO,40.0,79.119,HARD,4.0,3.0,23.646,31.645,23.828
ZHO,41.0,79.065,HARD,5.0,3.0,23.563,31.765,23.737
ZHO,42.0,79.044,HARD,6.0,3.0,23.544,31.632,23.868
ZHO,43.0,79.073,HARD,7.0,3.0,23.014,32.139,23.92
ZHO,44.0,79.336,HARD,8.0,3.0,23.61,31.766,23.96
ZHO,45.0,79.326,HARD,9.0,3.0,23.54,31.875,23.911
ZHO,46.0,79.122,HARD,10.0,3.0,23.511,31.774,23.837
ZHO,47.0,79.214,HARD,11.0,3.0,23.61,31.924,23.68
ZHO,48.0,79.749,HARD,12.0,3.0,23.929,31.905,23.915
ZHO,49.0,79.276,HARD,13.0,3.0,23.553,31.922,23.801
ZHO,50.0,79.461,HARD,14.0,3.0,23.447,32.054,23.96
ZHO,51.0,79.699,HARD,15.0,3.0,23.212,32.28,24.207
ZHO,52.0,79.04,HARD,16.0,3.0,23.073,32.052,23.915
ZHO,53.0,79.086,HARD,17.0,3.0,23.147,31.933,24.006
ZHO,54.0,79.057,HARD,18.0,3.0,23.269,31.894,23.894
ZHO,55.0,79.147,HARD,19.0,3.0,23.425,32.003,23.719
ZHO,56.0,80.335,HARD,20.0,3.0,23.964,32.332,24.039
ZHO,57.0,79.425,HARD,21.0,3.0,23.624,31.922,23.879
ZHO,58.0,79.123,HARD,22.0,3.0,23.479,31.76,23.884
ZHO,59.0,78.973,HARD,23.0,3.0,23.553,31.702,23.718
ZHO,60.0,79.07,HARD,24.0,3.0,23.416,31.735,23.919
ZHO,61.0,78.954,HARD,25.0,3.0,23.332,31.715,23.907
ZHO,62.0,79.369,HARD,26.0,3.0,23.545,31.929,23.895
ZHO,63.0,79.231,HARD,27.0,3.0,23.538,31.894,23.799
ZHO,64.0,79.257,HARD,28.0,3.0,23.492,31.755,24.01
ZHO,65.0,79.137,HARD,29.0,3.0,23.367,31.905,23.865
ZHO,66.0,79.108,HARD,30.0,3.0,23.472,31.659,23.977
GAS,2.0,82.874,SOFT,5.0,1.0,24.652,33.468,24.754
GAS,3.0,81.972,SOFT,6.0,1.0,24.343,32.971,24.658
GAS,4.0,81.884,SOFT,7.0,1.0,23.789,33.5,24.595
GAS,5.0,81.453,SOFT,8.0,1.0,24.174,32.546,24.733
GAS,6.0,81.432,SOFT,9.0,1.0,23.956,32.772,24.704
GAS,7.0,82.22,SOFT,10.0,1.0,24.161,33.168,24.891
GAS,8.0,82.579,SOFT,11.0,1.0,24.429,33.259,24.891
GAS,9.0,81.563,SOFT,12.0,1.0,24.047,32.705,24.811
GAS,10.0,81.41,SOFT,13.0,1.0,24.081,32.639,24.69
GAS,11.0,81.06,SOFT,14.0,1.0,24.107,32.54,24.413
GAS,12.0,81.058,SOFT,15.0,1.0,23.904,32.583,24.571
GAS,13.0,81.318,SOFT,16.0,1.0,24.014,32.674,24.63
GAS,14.0,81.307,SOFT,17.0,1.0,24.078,32.728,24.501
GAS,15.0,81.36,SOFT,18.0,1.0,24.103,32.628,24.629
GAS,16.0,81.543,SOFT,19.0,1.0,24.1,32.676,24.767
GAS,17.0,81.554,SOFT,20.0,1.0,24.059,32.765,24.73
GAS,18.0,81.199,SOFT,21.0,1.0,23.963,32.668,24.568
GAS,19.0,86.187,SOFT,22.0,1.0,24.647,33.06,28.48
GAS,21.0,79.437,MEDIUM,2.0,2.0,23.48,32.011,23.946
GAS,22.0,80.694,MEDIUM,3.0,2.0,23.635,32.64,24.419
GAS,23.0,81.299,MEDIUM,4.0,2.0,24.075,32.687,24.537
GAS,24.0,79.647,MEDIUM,5.0,2.0,23.501,32.152,23.994
GAS,25.0,79.868,MEDIUM,6.0,2.0,23.673,32.131,24.064
